"","order","ngram","freq","prop"
"462",462,"country",704,0.000229972543760933
"463",463,"according",702,0.000229319212670703
"464",464,"health",702,0.000229319212670703
"465",465,"shit",698,0.000228012550490243
"466",466,"meet",690,0.000225399226129324
"467",467,"saying",690,0.000225399226129324
"468",468,"enjoy",687,0.000224419229493979
"469",469,"words",687,0.000224419229493979
"470",470,"list",687,0.000224419229493979
"471",471,"song",685,0.000223765898403749
"472",472,"quite",685,0.000223765898403749
"473",473,"former",685,0.000223765898403749
"474",474,"experience",685,0.000223765898403749
"475",475,"couple",684,0.000223439232858634
"476",476,"buy",683,0.000223112567313519
"477",477,"event",682,0.000222785901768404
"478",478,"move",682,0.000222785901768404
"479",479,"community",681,0.000222459236223289
"480",480,"wrong",681,0.000222459236223289
"481",481,"project",680,0.000222132570678174
"482",482,"tweet",679,0.000221805905133059
"483",483,"talking",678,0.000221479239587944
"484",484,"word",677,0.000221152574042829
"485",485,"add",675,0.000220499242952599
"486",486,"whether",675,0.000220499242952599
"487",487,"road",673,0.000219845911862369
"488",488,"hot",672,0.000219519246317254
"489",489,"series",672,0.000219519246317254
"490",490,"important",672,0.000219519246317254
"491",491,"red",671,0.000219192580772139
"492",492,"heard",670,0.000218865915227024
"493",493,"program",669,0.000218539249681909
"494",494,"law",668,0.000218212584136794
"495",495,"share",668,0.000218212584136794
"496",496,"mom",664,0.000216905921956335
"497",497,"let's",663,0.00021657925641122
"498",498,"reading",663,0.00021657925641122
"499",499,"p.m",661,0.00021592592532099
"500",500,"special",660,0.000215599259775875
"501",501,"deal",659,0.00021527259423076
"502",502,"john",659,0.00021527259423076
"503",503,"men",656,0.000214292597595415
"504",504,"she's",655,0.0002139659320503
"505",505,"either",655,0.0002139659320503
"506",506,"service",650,0.000212332604324725
"507",507,"behind",649,0.00021200593877961
"508",508,"college",649,0.00021200593877961
"509",509,"question",649,0.00021200593877961
"510",510,"ok",648,0.000211679273234495
"511",511,"problem",647,0.00021135260768938
"512",512,"easy",647,0.00021135260768938
"513",513,"history",642,0.000209719279963805
"514",514,"sorry",641,0.00020939261441869
"515",515,"april",641,0.00020939261441869
"516",516,"feeling",638,0.000208412617783346
"517",517,"light",638,0.000208412617783346
"518",518,"park",638,0.000208412617783346
"519",519,"court",637,0.000208085952238231
"520",520,"seems",635,0.000207432621148001
"521",521,"meeting",634,0.000207105955602886
"522",522,"girls",632,0.000206452624512656
"523",523,"cause",631,0.000206125958967541
"524",524,"books",631,0.000206125958967541
"525",525,"art",629,0.000205472627877311
"526",526,"writing",629,0.000205472627877311
"527",527,"running",628,0.000205145962332196
"528",528,"guess",627,0.000204819296787081
"529",529,"hand",626,0.000204492631241966
"530",530,"outside",626,0.000204492631241966
"531",531,"film",626,0.000204492631241966
"532",532,"matter",626,0.000204492631241966
"533",533,"sleep",623,0.000203512634606621
"534",534,"information",623,0.000203512634606621
"535",535,"perfect",623,0.000203512634606621
"536",536,"eat",616,0.000201225975790816
"537",537,"turn",616,0.000201225975790816
"538",538,"future",615,0.000200899310245701
"539",539,"gets",611,0.000199592648065242
"540",540,"body",610,0.000199265982520127
"541",541,"glad",608,0.000198612651429897
"542",542,"haven't",608,0.000198612651429897
"543",543,"board",608,0.000198612651429897
"544",544,"knew",606,0.000197959320339667
"545",545,"thursday",606,0.000197959320339667
"546",546,"rest",606,0.000197959320339667
"547",547,"rather",604,0.000197305989249437
"548",548,"welcome",602,0.000196652658159207
"549",549,"social",601,0.000196325992614092
"550",550,"san",601,0.000196325992614092
"551",551,"goes",600,0.000195999327068977
"552",552,"beer",598,0.000195345995978747
"553",553,"green",597,0.000195019330433632
"554",554,"given",597,0.000195019330433632
"555",555,"order",595,0.000194365999343402
"556",556,"woman",592,0.000193386002708057
"557",557,"members",591,0.000193059337162942
"558",558,"front",587,0.000191752674982483
"559",559,"reason",587,0.000191752674982483
"560",560,"system",586,0.000191426009437368
"561",561,"chance",586,0.000191426009437368
"562",562,"wow",580,0.000189466016166678
"563",563,"third",580,0.000189466016166678
"564",564,"gave",580,0.000189466016166678
"565",565,"final",578,0.000188812685076448
"566",566,"online",578,0.000188812685076448
"567",567,"parents",578,0.000188812685076448
"568",568,"york",577,0.000188486019531333
"569",569,"fall",576,0.000188159353986218
"570",570,"sweet",576,0.000188159353986218
"571",571,"across",576,0.000188159353986218
"572",572,"mother",574,0.000187506022895988
"573",573,"south",569,0.000185872695170413
"574",574,"taken",569,0.000185872695170413
"575",575,"felt",568,0.000185546029625298
"576",576,"university",566,0.000184892698535068
"577",577,"especially",566,0.000184892698535068
"578",578,"pick",566,0.000184892698535068
"579",579,"tv",564,0.000184239367444838
"580",580,"market",563,0.000183912701899723
"581",581,"learn",562,0.000183586036354609
"582",582,"child",562,0.000183586036354609
"583",583,"hour",561,0.000183259370809494
"584",584,"hair",561,0.000183259370809494
"585",585,"six",560,0.000182932705264379
"586",586,"sounds",559,0.000182606039719264
"587",587,"needed",557,0.000181952708629034
"588",588,"moment",556,0.000181626043083919
"589",589,"possible",554,0.000180972711993689
"590",590,"wants",552,0.000180319380903459
"591",591,"mr",552,0.000180319380903459
"592",592,"starting",549,0.000179339384268114
"593",593,"we'll",549,0.000179339384268114
"594",594,"boy",548,0.000179012718722999
"595",595,"bed",547,0.000178686053177884
"596",596,"large",547,0.000178686053177884
"597",597,"bill",546,0.000178359387632769
"598",598,"played",543,0.000177379390997424
"599",599,"among",543,0.000177379390997424
"600",600,"happen",543,0.000177379390997424
"601",601,"coach",542,0.000177052725452309
"602",602,"walk",541,0.000176726059907194
"603",603,"send",540,0.000176399394362079
"604",604,"points",540,0.000176399394362079
"605",605,"living",540,0.000176399394362079
"606",606,"media",537,0.000175419397726734
"607",607,"store",537,0.000175419397726734
"608",608,"gone",537,0.000175419397726734
"609",609,"couldn't",536,0.00017509273218162
"610",610,"ur",533,0.000174112735546275
"611",611,"visit",532,0.00017378607000116
"612",612,"rock",531,0.000173459404456045
"613",613,"wanna",530,0.00017313273891093
"614",614,"tuesday",529,0.000172806073365815
"615",615,"spring",529,0.000172806073365815
"616",616,"within",529,0.000172806073365815
"617",617,"tried",528,0.0001724794078207
"618",618,"b",527,0.000172152742275585
"619",619,"email",527,0.000172152742275585
"620",620,"lead",527,0.000172152742275585
"621",621,"north",527,0.000172152742275585
"622",622,"death",527,0.000172152742275585
"623",623,"director",526,0.00017182607673047
"624",624,"funny",525,0.000171499411185355
"625",625,"decided",524,0.00017117274564024
"626",626,"yourself",523,0.000170846080095125
"627",627,"christmas",522,0.00017051941455001
"628",628,"understand",522,0.00017051941455001
"629",629,"takes",521,0.000170192749004895
"630",630,"obama",518,0.00016921275236955
"631",631,"break",518,0.00016921275236955
"632",632,"dinner",518,0.00016921275236955
"633",633,"town",517,0.000168886086824435
"634",634,"inside",516,0.00016855942127932
"635",635,"single",516,0.00016855942127932
"636",636,"west",516,0.00016855942127932
"637",637,"states",516,0.00016855942127932
"638",638,"crazy",515,0.000168232755734205
"639",639,"short",515,0.000168232755734205
"640",640,"works",514,0.00016790609018909
"641",641,"drive",513,0.000167579424643975
"642",642,"lives",513,0.000167579424643975
"643",643,"added",513,0.000167579424643975
"644",644,"looked",512,0.00016725275909886
"645",645,"church",512,0.00016725275909886
"646",646,"available",510,0.000166599428008631
"647",647,"officials",510,0.000166599428008631
"648",648,"won",509,0.000166272762463516
"649",649,"definitely",509,0.000166272762463516
"650",650,"per",508,0.000165946096918401
"651",651,"seeing",507,0.000165619431373286
"652",652,"facebook",507,0.000165619431373286
"653",653,"general",507,0.000165619431373286
"654",654,"wednesday",506,0.000165292765828171
"655",655,"fire",506,0.000165292765828171
"656",656,"building",504,0.000164639434737941
"657",657,"sense",503,0.000164312769192826
"658",658,"n",503,0.000164312769192826
"659",659,"ya",503,0.000164312769192826
"660",660,"although",502,0.000163986103647711
"661",661,"waiting",502,0.000163986103647711
"662",662,"loved",501,0.000163659438102596
"663",663,"paper",500,0.000163332772557481
"664",664,"huge",499,0.000163006107012366
"665",665,"eyes",498,0.000162679441467251
"666",666,"strong",497,0.000162352775922136
"667",667,"card",497,0.000162352775922136
"668",668,"march",497,0.000162352775922136
"669",669,"fans",496,0.000162026110377021
"670",670,"site",496,0.000162026110377021
"671",671,"worth",493,0.000161046113741676
"672",672,"longer",493,0.000161046113741676
"673",673,"report",493,0.000161046113741676
"674",674,"process",493,0.000161046113741676
"675",675,"turned",492,0.000160719448196561
"676",676,"super",492,0.000160719448196561
"677",677,"dont",491,0.000160392782651446
"678",678,"issue",491,0.000160392782651446
"679",679,"tax",490,0.000160066117106331
"680",680,"write",490,0.000160066117106331
"681",681,"based",490,0.000160066117106331
"682",682,"age",489,0.000159739451561216
"683",683,"department",489,0.000159739451561216
"684",684,"club",486,0.000158759454925871
"685",685,"giving",486,0.000158759454925871
"686",686,"yesterday",484,0.000158106123835642
"687",687,"air",482,0.000157452792745412
"688",688,"hold",481,0.000157126127200297
"689",689,"picture",480,0.000156799461655182
"690",690,"personal",479,0.000156472796110067
"691",691,"worked",478,0.000156146130564952
"692",692,"players",477,0.000155819465019837
"693",693,"dog",476,0.000155492799474722
"694",694,"known",476,0.000155492799474722
"695",695,"you'll",475,0.000155166133929607
"696",696,"shot",475,0.000155166133929607
"697",697,"interesting",471,0.000153859471749147
"698",698,"son",470,0.000153532806204032
"699",699,"seem",470,0.000153532806204032
"700",700,"ones",470,0.000153532806204032
