"","word","freq"
"306","los","0.875"
"307","anos","0.321428571428571"
"308","viene","1"
"309","que","0.533333333333333"
"310","cuenta","1"
"311","de","0.392857142857143"
"312","euros","0.916666666666667"
"313","ja","0.6"
"314","en","0.135135135135135"
"315","nacional","1"
"316","león","1"
"317","de","0.846153846153846"
"318","y","0.146666666666667"
"319","manana","0.692307692307692"
"320","que","0.833333333333333"
"321","tarde","0.8"
"322","a","0.611111111111111"
"323","mismo","1"
"324","que","1"
"325","hacer","0.285714285714286"
"326","hacer","0.470588235294118"
"327","ano","0.515151515151515"
"328","vida","0.578947368421053"
"329","el","0.714285714285714"
"330","el","0.140625"
"331","es","0.666666666666667"
"332","la","1"
"333","cama","0.512820512820513"
"334","ducha","0.102564102564103"
"335","ya","0.140625"
"336","que","0.125"
"337","a","0.5"
"338","a","0.212765957446809"
"339","que","0.4"
"340","que","1"
"341","cuenta","0.9"
"342","que","0.631578947368421"
"343","que","0.75"
"344","anterior","1"
"345","el","0.2"
"346","rt","0.4"
"347","euros","0.520833333333333"
"348","de","0.736842105263158"
"349","nunca","1"
"350","historia","0.333333333333333"
"351","la","0.274509803921569"
"352","el","0.196078431372549"
"353","con","1"
"354","vez","0.866666666666667"
"355","una","0.346153846153846"
"356","creer","0.904761904761905"
"357","que","0.692307692307692"
"358","nada","0.666666666666667"
"359","ver","0.783783783783784"
"360","que","1"
"361","otra","0.846153846153846"
"362","de","0.478260869565217"
"363","que","0.75"
"364","lo","0.789473684210526"
"365","viene","0.818181818181818"
"366","semana","0.916666666666667"
"367","<>","0.32258064516129"
"368","tuyos","1"
"369","que","1"
"370","que","0.75"
"371","que","1"
"372","de","0.64"
"373","luis","0.96969696969697"
"374","historia","0.555555555555556"
"375","manana","0.521739130434783"
"376","tarde","0.478260869565217"
"377","que","0.857142857142857"
"378","en","0.6"
"379","una","0.375"
"380","un","0.303571428571429"
"381","el","0.202702702702703"
"382","la","0.162162162162162"
"383","los","0.0743243243243243"
"384","un","0.0540540540540541"
"385","la","0.161290322580645"
"386","los","0.150537634408602"
"387","la","0.266666666666667"
"388","el","0.222222222222222"
"389","la","0.2"
"390","de","0.888888888888889"
"391","a","0.123595505617978"
"392","gobierno","0.727272727272727"
"393","viene","0.727272727272727"
"394","que","0.615384615384615"
"395","los","0.5"
"396","de","0.75"
"397","ahora","0.363636363636364"
"398","de","0.714285714285714"
"399","ver","0.9"
"400","no","0.191489361702128"
"401","que","0.571428571428571"
"402","al","0.666666666666667"
"403","la","0.888888888888889"
"404","la","0.5"
"405","manana","0.692307692307692"
"406","la","0.346153846153846"
"407","te","0.818181818181818"
"408","que","0.5"
"409","vega","1"
"410","la","0.451612903225806"
"411","con","0.666666666666667"
"412","de","1"
"413","euros","0.888888888888889"
"414","de","0.838709677419355"
"415","que","0.5"
"416","de","0.186046511627907"
"417","de","0.833333333333333"
"418","de","0.240740740740741"
"419","euros","0.75"
"420","menos","1"
"421","que","0.8"
"422","de","0.7"
"423","de","0.11875"
"424","y","0.0625"
"425","que","0.05"
"426","<>","0.05"
"427","de","0.157894736842105"
"428","y","0.0842105263157895"
"429","<>","0.0842105263157895"
"430","cuando","1"
"431","el","0.0650406504065041"
"432","<>","0.252032520325203"
"433","el","0.223880597014925"
"434","<>","0.236363636363636"
"435","y","0.120967741935484"
"436","de","0.0806451612903226"
"437","<>","0.153225806451613"
"438","de","0.148148148148148"
"439","<>","0.111111111111111"
"440","de","0.161290322580645"
"441","<>","0.145161290322581"
"442","de","0.181818181818182"
"443","la","0.1171875"
"444","los","0.078125"
"445","<>","0.203125"
"446","el","0.177777777777778"
"447","la","0.133333333333333"
"448","los","0.163934426229508"
"449","y","0.062111801242236"
"450","<>","0.0869565217391304"
"451","se","0.245614035087719"
"452","de","0.130841121495327"
"453","y","0.0841121495327103"
"454","<>","0.0747663551401869"
"455","se","0.274509803921569"
"456","de","0.428571428571429"
"457","de","0.727272727272727"
"458","de","0.140845070422535"
"459","y","0.112676056338028"
"460","anos","0.37037037037037"
"461","y","0.195652173913043"
"462","de","0.888888888888889"
"463","de","0.157894736842105"
"464","la","0.941176470588235"
"465","de","1"
"466","me","0.128571428571429"
"467","de","0.615384615384615"
"468","del","0.307692307692308"
"469","las","0.306451612903226"
"470","que","0.32258064516129"
"471","la","0.207547169811321"
"472","un","0.150943396226415"
"473","en","0.2125"
"474","a","0.125"
"475","viene","1"
"476","la","0.176470588235294"
"477","que","1"
"478","de","0.888888888888889"
"479","de","0.222222222222222"
"480","<>","0.421052631578947"
"481","se","0.138888888888889"
"482","<>","0.529411764705882"
"483","las","1"
"484","los","0.85"
"485","la","0.321428571428571"
"486","en","1"
"487","un","0.45"
"488","<>","0.28125"
"489","vez","0.888888888888889"
"490","<>","0.288888888888889"
"491","de","0.0573476702508961"
"492","que","0.046594982078853"
"493","a","0.039426523297491"
"494","en","0.039426523297491"
"495","se","0.032258064516129"
"496","y","0.032258064516129"
"497","<>","0.186379928315412"
"498","<>","0.333333333333333"
"499","y","0.144578313253012"
"500","<>","0.216867469879518"
"501","de","1"
"502","<>","0.290322580645161"
"503","<>","0.28125"
"504","<>","0.404494382022472"
"505","<>","0.176470588235294"
"506","la","0.225"
"507","<>","0.40625"
"508","y","0.108294930875576"
"509","de","0.0230414746543779"
"510","en","0.0207373271889401"
"511","o","0.0207373271889401"
"512","<>","0.357142857142857"
