"","word","freq","start","all","real"
"234","beber","0.000103683530216837","1102","0","0"
"235","bebidas","5.5297882782313e-05","1102","0","0"
"236","bellas","0.000124420236260204","1102","1","1"
"237","belleza","0.000179718119042517","1103","0","0"
"238","belén","8.29468241734695e-05","1103","0","0"
"239","beneficios","8.29468241734695e-05","1103","0","0"
"240","benidorm","9.67712948690477e-05","1103","0","0"
"241","benzema","6.91223534778912e-05","1103","0","0"
"242","berlín","8.98590595212586e-05","1103","0","0"
"243","besos","6.91223534778912e-05","1103","0","0"
"244","bien","0.000165893648346939","1103","0","0"
"245","bienes","0.000172805883694728","1103","0","0"
"246","bienestar","0.000179718119042517","1103","1","1"
"247","bienvenida","8.29468241734695e-05","1104","0","0"
"248","bilbao","0.000269577178563776","1104","0","0"
"249","billetes","8.29468241734695e-05","1104","0","0"
"250","blanco","0.000138244706955782","1104","0","0"
"251","blogs","6.22101181301021e-05","1104","0","0"
"252","bob","7.60345888256803e-05","1104","0","0"
"253","boca","0.000131332471607993","1104","0","0"
"254","bodas","5.5297882782313e-05","1104","0","0"
"255","bolivia","7.60345888256803e-05","1104","0","0"
"256","bombas","5.5297882782313e-05","1104","0","0"
"257","bomberos","0.00015898141299915","1104","0","0"
"258","bono","5.5297882782313e-05","1104","0","0"
"259","borbón","7.60345888256803e-05","1104","0","0"
"260","borja","5.5297882782313e-05","1104","0","0"
"261","brasil","0.000124420236260204","1104","0","0"
"262","brazos","5.5297882782313e-05","1104","0","0"
"263","broma","8.29468241734695e-05","1104","0","0"
"264","bronce","8.29468241734695e-05","1104","0","0"
"265","bruselas","8.98590595212586e-05","1104","0","0"
"266","buen","0.000297226119954932","1104","1","1"
"267","buena","0.000283401649259354","1105","0","0"
"268","buenas","8.29468241734695e-05","1105","0","0"
"269","bueno","6.22101181301021e-05","1105","0","0"
"270","buenos","0.000145156942303572","1105","1","1"
"271","burgos","0.000124420236260204","1106","0","0"
"272","buscar","0.000200454825085885","1106","0","0"
"273","bush","6.91223534778912e-05","1106","0","0"
"274","búsqueda","0.000165893648346939","1106","0","0"
"275","c","7.60345888256803e-05","1106","0","0"
"276","cabecera","5.5297882782313e-05","1106","0","0"
"277","cabeza","0.000532242121779762","1106","0","0"
"278","cada","0.00187321577925085","1106","4","4"
"279","cadáveres","6.22101181301021e-05","1110","0","0"
"280","caer","9.67712948690477e-05","1110","0","0"
"281","café","9.67712948690477e-05","1110","0","0"
"282","caja","0.000221191531129252","1110","0","0"
"283","cajas","0.000145156942303572","1110","0","0"
"284","calidad","0.000649750122692177","1110","2","2"
"285","california","8.29468241734695e-05","1112","0","0"
"286","calle","0.000110595765564626","1112","0","0"
"287","calles","7.60345888256803e-05","1112","0","0"
"288","calor","0.000138244706955782","1112","0","0"
"289","camargo","5.5297882782313e-05","1112","0","0"
"290","cambiar","0.000214279295781463","1112","1","1"
"291","cambio","0.000331787296693878","1113","1","1"
"292","cambios","0.000131332471607993","1114","0","0"
"293","camino","0.000504593180388606","1114","2","2"
"294","caminos","5.5297882782313e-05","1116","0","0"
"295","camiones","5.5297882782313e-05","1116","0","0"
"296","campana","0.00015898141299915","1116","0","0"
"297","campeones","0.000200454825085885","1116","0","0"
"298","campo","0.000387085179476191","1116","0","0"
"299","campos","0.000117508000912415","1116","0","0"
"300","canal","0.000103683530216837","1116","0","0"
"301","canales","9.67712948690477e-05","1116","0","0"
"302","canarias","0.000131332471607993","1116","0","0"
"303","canciones","0.000110595765564626","1116","0","0"
"304","canela","7.60345888256803e-05","1116","0","0"
"305","cantabria","0.00071196024082228","1116","1","1"
"306","cantar","8.98590595212586e-05","1117","0","0"
"307","caos","5.5297882782313e-05","1117","0","0"
"308","capacidad","6.22101181301021e-05","1117","0","0"
"309","capital","0.000214279295781463","1117","0","0"
"310","capitales","0.000110595765564626","1117","0","0"
"311","cara","0.00070504800547449","1117","2","2"
"312","carbono","0.000179718119042517","1119","0","0"
"313","carbón","5.5297882782313e-05","1119","0","0"
"314","carga","8.98590595212586e-05","1119","0","0"
"315","cargos","8.98590595212586e-05","1119","0","0"
"316","carino","7.60345888256803e-05","1119","0","0"
"317","carlos","0.000221191531129252","1119","0","0"
"318","carmen","0.000103683530216837","1119","0","0"
"319","carne","0.000241928237172619","1119","0","0"
"320","carrera","0.000179718119042517","1119","0","0"
"321","carreras","8.98590595212586e-05","1119","0","0"
"322","carretera","7.60345888256803e-05","1119","0","0"
"323","carreteras","6.22101181301021e-05","1119","0","0"
"324","cartagena","0.0003179628259983","1119","0","0"
"325","cartas","5.5297882782313e-05","1119","0","0"
"326","cartón","8.29468241734695e-05","1119","0","0"
"327","carácter","0.000414734120867347","1119","0","0"
"328","casa","0.000995361890081634","1119","3","3"
"329","casas","0.000124420236260204","1122","0","0"
"330","cascos","7.60345888256803e-05","1122","0","0"
"331","casi","0.000387085179476191","1122","0","0"
"332","casillas","7.60345888256803e-05","1122","0","0"
"333","casos","0.000186630354390306","1122","0","0"
"334","castellón","0.000276489413911565","1122","0","0"
"335","castilla","0.000539154357127552","1122","1","1"
"336","castilla-la","0.000276489413911565","1123","1","1"
"337","castro","0.000138244706955782","1124","0","0"
"338","catalunya","0.000193542589738095","1124","0","0"
"339","cataluna","0.000228103766477041","1124","0","0"
"340","categoría","0.000103683530216837","1124","0","0"
"341","caza","7.60345888256803e-05","1124","0","0"
"342","canas","8.29468241734695e-05","1124","0","0"
"343","cc","0.000138244706955782","1124","1","1"
"344","celebración","9.67712948690477e-05","1125","0","0"
"345","celebrar","8.98590595212586e-05","1125","0","0"
"346","cemento","6.91223534778912e-05","1125","0","0"
"347","cena","8.98590595212586e-05","1125","0","0"
"348","cenar","0.000145156942303572","1125","0","0"
"349","censura","0.000145156942303572","1125","0","0"
"350","central","5.5297882782313e-05","1125","0","0"
"351","centro","9.67712948690477e-05","1125","0","0"
"352","centros","8.98590595212586e-05","1125","0","0"
"353","centímetros","7.60345888256803e-05","1125","0","0"
"354","cerca","0.000324875061346089","1125","0","0"
"355","cercanías","8.29468241734695e-05","1125","0","0"
"356","cerdo","6.22101181301021e-05","1125","0","0"
"357","cerrar","0.000165893648346939","1125","0","0"
"358","cervantes","7.60345888256803e-05","1125","0","0"
"359","cerveza","7.60345888256803e-05","1125","0","0"
"360","ceuta","7.60345888256803e-05","1125","0","0"
"361","champions","8.29468241734695e-05","1125","0","0"
"362","chaves","6.22101181301021e-05","1125","0","0"
"363","chile","0.000207367060433674","1125","0","0"
"364","china","0.000186630354390306","1125","0","0"
"365","chocolate","0.000283401649259354","1125","0","0"
"366","choque","6.91223534778912e-05","1125","0","0"
"367","chávez","8.29468241734695e-05","1125","0","0"
"368","ciclo","6.22101181301021e-05","1125","0","0"
"369","cien","6.91223534778912e-05","1125","0","0"
"370","ciencia","0.00023501600182483","1125","0","0"
"371","ciencias","0.000200454825085885","1125","1","1"
"372","cientos","6.91223534778912e-05","1126","1","1"
"373","cierre","9.67712948690477e-05","1127","0","0"
"374","cierta","0.000145156942303572","1127","0","0"
"375","ciertas","5.5297882782313e-05","1127","0","0"
"376","cierto","0.000110595765564626","1127","0","0"
"377","ciertos","7.60345888256803e-05","1127","0","0"
"378","cinco","0.000573715533866497","1127","1","1"
"379","cine","0.000656662358039967","1128","2","2"
"380","circulación","0.000110595765564626","1130","0","0"
"381","cirugía","9.67712948690477e-05","1130","0","0"
"382","ciu","0.000214279295781463","1130","0","0"
"383","ciudad","0.00015898141299915","1130","0","0"
"384","ciudadanos","0.000145156942303572","1130","0","0"
"385","ciudades","5.5297882782313e-05","1130","0","0"
"386","clara","5.5297882782313e-05","1130","0","0"
"387","clase","0.000532242121779762","1130","1","1"
"388","clases","0.000172805883694728","1131","0","0"
"389","clientes","0.000207367060433674","1131","0","0"
"390","club","5.5297882782313e-05","1131","0","0"
"391","clubes","8.98590595212586e-05","1131","0","0"
"392","cm","6.22101181301021e-05","1131","0","0"
"393","cnn","0.000193542589738095","1131","0","0"
"394","coaching","5.5297882782313e-05","1131","0","0"
"395","cobre","7.60345888256803e-05","1131","0","0"
"396","cocaína","0.000165893648346939","1131","0","0"
"397","coche","8.29468241734695e-05","1131","0","0"
"398","coches","0.000248840472520408","1131","0","0"
"399","cocina","0.000207367060433674","1131","0","0"
"400","coger","8.98590595212586e-05","1131","0","0"
"401","cojones","0.000110595765564626","1131","0","0"
"402","cola","6.22101181301021e-05","1131","0","0"
"403","colaboración","0.000186630354390306","1131","0","0"
"404","colombia","0.000124420236260204","1131","0","0"
"405","color","0.000387085179476191","1131","0","0"
"406","colores","0.000276489413911565","1131","0","0"
"407","colón","7.60345888256803e-05","1131","0","0"
"408","combate","8.98590595212586e-05","1131","0","0"
"409","combustible","6.22101181301021e-05","1131","0","0"
"410","comentar","5.5297882782313e-05","1131","0","0"
"411","comentarios","0.000117508000912415","1131","0","0"
"412","comenzar","0.000221191531129252","1131","1","1"
"413","comer","0.00062901341664881","1132","1","1"
"414","comerciantes","5.5297882782313e-05","1133","0","0"
"415","comercio","0.000421646356215136","1133","2","1"
"416","comics","5.5297882782313e-05","1135","0","0"
"417","comida","0.000331787296693878","1135","1","1"
"418","comisiones","5.5297882782313e-05","1136","0","0"
"419","como","0.000525329886431973","1136","0","0"
"420","compartir","6.91223534778912e-05","1136","0","0"
"421","companía","7.60345888256803e-05","1136","0","0"
"422","companías","5.5297882782313e-05","1136","0","0"
"423","competencia","8.98590595212586e-05","1136","0","0"
"424","competición","0.000103683530216837","1136","0","0"
"425","competitividad","8.29468241734695e-05","1136","0","0"
"426","componente","8.98590595212586e-05","1136","0","0"
"427","comportamiento","8.29468241734695e-05","1136","0","0"
"428","compostela","0.000138244706955782","1136","0","0"
"429","compra","0.000186630354390306","1136","0","0"
"430","comprar","0.000248840472520408","1136","0","0"
"431","compras","0.000338699532041667","1136","0","0"
"432","comprender","5.5297882782313e-05","1136","0","0"
"433","compromiso","7.60345888256803e-05","1136","0","0"
"434","comunicacion","6.91223534778912e-05","1136","0","0"
"435","comunicaciones","5.5297882782313e-05","1136","0","0"
"436","comunicación","0.00141700824629677","1136","3","3"
"437","comunidades","0.000124420236260204","1139","0","0"
"438","con","0.000518417651084184","1139","1","1"
"439","concentración","0.000138244706955782","1140","0","0"
"440","conciencia","0.000221191531129252","1140","0","0"
"441","concierto","8.98590595212586e-05","1140","0","0"
"442","conciertos","0.000138244706955782","1140","0","0"
"443","condena","6.22101181301021e-05","1140","0","0"
"444","condiciones","0.000110595765564626","1140","0","0"
"445","conducir","7.60345888256803e-05","1140","0","0"
"446","conductores","6.91223534778912e-05","1140","0","0"
"447","conexión","0.000103683530216837","1140","0","0"
"448","confianza","0.000366348473432823","1140","1","1"
"449","confirmar","5.5297882782313e-05","1141","0","0"
"450","conflicto","5.5297882782313e-05","1141","0","0"
"451","conflictos","8.98590595212586e-05","1141","0","0"
"452","congresos","0.000152069177651361","1141","0","0"
"453","conocer","0.000255752707868197","1141","1","1"
"454","conocimiento","0.000165893648346939","1142","0","0"
"455","conocimientos","0.000103683530216837","1142","0","0"
"456","conseguir","0.000255752707868197","1142","0","0"
"457","consenso","7.60345888256803e-05","1142","0","0"
"458","conservación","0.000110595765564626","1142","0","0"
"459","considerar","5.5297882782313e-05","1142","0","0"
"460","construcción","0.000193542589738095","1142","1","1"
"461","construir","8.29468241734695e-05","1143","0","0"
"462","consuelo","6.22101181301021e-05","1143","0","0"
"463","consulta","0.000103683530216837","1143","0","0"
"464","consultas","7.60345888256803e-05","1143","0","0"
"465","consumidores","5.5297882782313e-05","1143","0","0"
"466","consumo","0.000255752707868197","1143","0","0"
"467","contacto","0.000145156942303572","1143","0","0"
"468","contactos","6.22101181301021e-05","1143","0","0"
"469","contaminación","8.29468241734695e-05","1143","0","0"
"470","contar","0.000200454825085885","1143","1","1"
"471","contenedores","6.91223534778912e-05","1144","0","0"
"472","contenido","8.98590595212586e-05","1144","0","0"
"473","contenidos","0.000152069177651361","1144","0","0"
"474","continuar","7.60345888256803e-05","1144","0","0"
"475","continuidad","6.22101181301021e-05","1144","0","0"
"476","contratación","7.60345888256803e-05","1144","0","0"
"477","contratar","5.5297882782313e-05","1144","0","0"
"478","contrato","9.67712948690477e-05","1144","0","0"
"479","contratos","6.22101181301021e-05","1144","0","0"
"480","contribuir","6.22101181301021e-05","1144","0","0"
"481","control","0.000587540004562075","1144","1","1"
"482","controladores","0.000172805883694728","1145","0","0"
"483","convencer","9.67712948690477e-05","1145","0","0"
"484","conversación","7.60345888256803e-05","1145","0","0"
"485","convertirse","0.000110595765564626","1145","1","1"
"486","convivencia","0.000138244706955782","1146","0","0"
"487","cooperación","0.000165893648346939","1146","0","0"
"488","coordinación","0.000124420236260204","1146","0","0"
"489","copa","0.000117508000912415","1146","0","0"
"490","copas","0.000117508000912415","1146","0","0"
"491","copias","7.60345888256803e-05","1146","0","0"
"492","corazón","0.000103683530216837","1146","0","0"
"493","cordero","5.5297882782313e-05","1146","0","0"
"494","corea","0.000110595765564626","1146","1","1"
"495","correo","0.000165893648346939","1147","0","0"
"496","correos","0.000103683530216837","1147","0","0"
"497","correr","8.29468241734695e-05","1147","0","0"
"498","corrupción","0.000255752707868197","1147","0","0"
"499","corte","9.67712948690477e-05","1147","0","0"
"500","cosas","0.000539154357127552","1147","1","1"
"501","cospedal","9.67712948690477e-05","1148","0","0"
"502","costa","0.000152069177651361","1148","0","0"
"503","costas","0.000103683530216837","1148","0","0"
"504","costes","6.91223534778912e-05","1148","0","0"
"505","costumbre","0.000131332471607993","1148","0","0"
"506","cona","0.000200454825085885","1148","0","0"
"507","creación","9.67712948690477e-05","1148","1","1"
"508","crear","0.000269577178563776","1149","2","2"
"509","crecer","9.67712948690477e-05","1151","0","0"
"510","crecimiento","0.00023501600182483","1151","0","0"
"511","creencias","5.5297882782313e-05","1151","0","0"
"512","creer","0.00015898141299915","1151","1","1"
"513","crisis","0.000594452239909864","1152","1","1"
"514","cristal","0.000117508000912415","1153","0","0"
"515","cristiano","0.000138244706955782","1153","0","0"
"516","cristina","5.5297882782313e-05","1153","0","0"
"517","cristo","0.000387085179476191","1153","0","0"
"518","crudo","7.60345888256803e-05","1153","0","0"
"519","cruz","0.000131332471607993","1153","1","1"
"520","crédito","0.000304138355302721","1154","0","0"
"521","créditos","6.22101181301021e-05","1154","0","0"
"522","crímenes","6.22101181301021e-05","1154","0","0"
"523","crítica","6.22101181301021e-05","1154","0","0"
"524","cualquier","0.000746521417561225","1154","4","4"
"525","cualquiera","6.91223534778912e-05","1158","0","0"
"526","cuando","0.000442383062258504","1158","0","0"
"527","cuarto","5.5297882782313e-05","1158","0","0"
"528","cuatro","0.000870941653821429","1158","3","3"
"529","cuba","0.000262664943215987","1161","0","0"
"530","cuello","6.22101181301021e-05","1161","0","0"
"531","cuenta","0.000103683530216837","1161","0","0"
"532","cuentas","0.000248840472520408","1161","0","0"
"533","cuero","8.29468241734695e-05","1161","0","0"
"534","cuidados","6.91223534778912e-05","1161","1","1"
"535","culo","6.22101181301021e-05","1162","0","0"
"536","culpa","9.67712948690477e-05","1162","0","0"
"537","culpabilidad","6.91223534778912e-05","1162","0","0"
"538","cultivo","8.98590595212586e-05","1162","0","0"
"539","culto","0.000117508000912415","1162","0","0"
"540","cultura","0.00104374753751616","1162","3","2"
"541","cumple","6.22101181301021e-05","1165","0","0"
"542","cumpleanos","0.000124420236260204","1165","0","0"
"543","cumplir","0.000172805883694728","1165","0","0"
"544","currar","8.98590595212586e-05","1165","0","0"
"545","curro","0.000165893648346939","1165","0","0"
"546","curso","9.67712948690477e-05","1165","0","0"
"547","cádiz","0.000124420236260204","1165","0","0"
"548","cálculo","6.91223534778912e-05","1165","0","0"
"549","cámara","6.22101181301021e-05","1165","0","0"
"550","cáncer","0.000110595765564626","1165","0","0"
"551","cárcel","0.00023501600182483","1165","0","0"
"552","células","5.5297882782313e-05","1165","0","0"
"553","código","6.22101181301021e-05","1165","0","0"
"554","cómo","0.000483856474345239","1165","0","0"
"555","córdoba","0.000193542589738095","1165","0","0"
"556","d","0.000117508000912415","1165","0","0"
"557","dani","0.000103683530216837","1165","0","0"
"558","daniel","6.91223534778912e-05","1165","0","0"
"559","danza","5.5297882782313e-05","1165","0","0"
"560","dar","0.000781082594300171","1165","4","4"
